month,week,day,hour,load,deltafrequency,sysFreq
10,1,2,6,141,-0.138359365,49.86164063
10,1,2,7,234,-0.287164666,49.71283533
10,1,2,8,182,0.206440958,50.20644096
10,1,2,9,247,-0.190142988,49.80985701
10,1,2,10,196,0.18800873,50.18800873
10,1,2,11,204,-0.028335033,49.97166497
10,1,2,12,252,-0.137627305,49.86237269
10,1,3,1,157,0.437207761,50.43720776
10,1,3,2,157,0.437207761,50.43720776
10,1,3,3,156,0.004631688,50.00463169
10,1,3,4,110,0.302154493,50.30215449
10,1,3,5,151,-0.196187268,49.80381273
10,1,3,6,171,-0.084507994,49.91549201
10,1,3,7,194,-0.085662356,49.91433764
10,1,3,8,185,0.035150758,50.03515076
10,1,3,9,229,-0.13882929,49.86117071
10,1,3,10,244,-0.044418649,49.95558135
10,1,3,11,216,0.093663027,50.09366303
10,1,4,1,179,0.149352537,50.14935254
10,1,4,2,109,0.464018667,50.46401867
10,1,4,3,166,-0.248102236,49.75189776
10,1,4,4,134,0.172547666,50.17254767
10,1,4,5,104,0.208425967,50.20842597
10,1,4,6,120,-0.096339114,49.90366089
10,1,4,7,241,-0.362770729,49.63722927
10,1,4,8,200,0.148121387,50.14812139
10,1,4,9,251,-0.146811598,49.8531884
10,1,4,10,216,0.117078784,50.11707878
10,1,4,11,239,-0.069533461,49.93046654
10,1,4,12,189,0.191149035,50.19114904
10,1,5,1,142,0.239151673,50.23915167
10,1,5,2,171,-0.122536592,49.87746341
10,1,5,3,129,0.235246673,50.23524667
10,1,5,4,126,0.017203413,50.01720341
10,1,5,5,157,-0.142667796,49.8573322
10,1,5,6,154,0.01407552,50.01407552
10,1,5,7,196,-0.154830718,49.84516928
10,1,5,8,230,-0.106810756,49.89318924
10,1,5,9,186,0.170924234,50.17092423
10,1,5,10,210,-0.082576383,49.91742362
10,1,5,11,226,-0.051153512,49.94884649
10,1,5,12,244,-0.053302378,49.94669762
10,1,5,13,211,0.113004411,50.11300441
10,1,5,14,237,-0.079266359,49.92073364
10,1,5,15,226,0.035168039,50.03516804
10,1,5,16,253,-0.07710937,49.92289063
10,1,6,1,172,0.340267509,50.34026751
10,1,6,2,103,0.484033896,50.4840339
10,1,6,3,118,-0.091848731,49.90815127
10,1,6,4,174,-0.232542688,49.76745731
10,1,6,5,167,0.030286248,50.03028625
10,1,6,6,165,0.008758101,50.0087581
10,1,6,7,210,-0.154830718,49.84516928
10,1,6,8,247,-0.108235239,49.89176476
10,1,6,9,254,-0.019912612,49.98008739
10,1,6,10,230,0.075395828,50.07539583
10,1,6,11,253,-0.065685759,49.93431424
10,1,7,1,176,0.316112717,50.31611272
10,1,7,2,180,-0.016056519,49.98394348
10,1,7,3,118,0.379641423,50.37964142
10,1,7,4,136,-0.095630738,49.90436926
10,1,7,5,157,-0.096645926,49.90335407
10,1,7,6,157,-0.096645926,49.90335407
10,1,7,7,229,-0.227175203,49.7728248
10,1,7,8,256,-0.076205744,49.92379426
10,1,7,9,235,0.064567704,50.0645677
10,1,7,10,207,0.097735333,50.09773533
10,1,7,11,252,-0.129025599,49.8709744
10,1,7,12,252,-0.129025599,49.8709744
10,1,7,13,210,0.144508671,50.14450867
10,2,1,1,102,0.765045903,50.7650459
10,2,1,2,158,-0.256091315,49.74390869
10,2,1,3,127,0.17636885,50.17636885
10,2,1,4,108,0.127114108,50.12711411
10,2,1,5,166,-0.252454906,49.74754509
10,2,1,6,131,0.193045934,50.19304593
10,2,1,7,207,-0.265281617,49.73471838
10,2,1,8,233,-0.080627155,49.91937284
10,2,1,9,242,-0.026871447,49.97312855
10,2,1,10,192,0.188162331,50.18816233
10,2,1,11,196,-0.014745783,49.98525422
10,2,1,12,236,-0.122464975,49.87753502
10,2,1,13,246,-0.029371681,49.97062832
10,2,1,14,228,0.057042896,50.0570429
10,2,1,15,230,-0.006282986,49.99371701
10,2,2,1,177,0.216354789,50.21635479
10,2,2,2,157,0.092043739,50.09204374
10,2,2,3,144,0.065229608,50.06522961
10,2,2,4,129,0.084016669,50.08401667
10,2,2,5,107,0.148560315,50.14856032
10,2,2,6,162,-0.245307928,49.75469207
10,2,2,7,222,-0.195281987,49.80471801
10,2,2,8,250,-0.080924855,49.91907514
10,2,2,9,208,0.145898177,50.14589818
10,2,2,10,253,-0.128515616,49.87148438
10,2,2,11,231,0.068813653,50.06881365
10,2,2,12,207,0.083773142,50.08377314
10,2,2,13,210,-0.010322048,49.98967795
10,2,2,14,198,0.043790506,50.04379051
10,2,2,15,220,-0.072254335,49.92774566
10,2,2,16,237,-0.051828004,49.948172
10,2,2,17,224,0.04193332,50.04193332
10,2,3,1,105,0.818882466,50.81888247
10,2,3,2,137,-0.16876925,49.83123075
10,2,3,3,121,0.095542923,50.09554292
10,2,3,4,174,-0.220085044,49.77991496
10,2,3,5,162,0.05352173,50.05352173
10,2,3,6,115,0.295300327,50.29530033
10,2,3,7,247,-0.386136529,49.61386347
10,2,3,8,232,0.046716165,50.04671617
10,2,3,9,194,0.14152911,50.14152911
10,2,3,10,204,-0.035418792,49.96458121
10,2,3,11,228,-0.076057195,49.9239428
10,2,3,12,185,0.167942509,50.16794251
10,2,3,13,234,-0.151301813,49.84869819
10,2,3,14,218,0.053030705,50.0530307
10,2,3,15,188,0.115299471,50.11529947
10,2,3,16,206,-0.063134856,49.93686514
10,2,3,17,229,-0.072569856,49.92743014
10,2,3,18,197,0.117367448,50.11736745
10,2,4,1,111,0.559808363,50.55980836
10,2,4,2,144,-0.165582852,49.83441715
10,2,4,3,125,0.10982659,50.10982659
10,2,4,4,105,0.137627305,50.13762731
10,2,4,5,122,-0.10068227,49.89931773
10,2,4,6,161,-0.17502603,49.82497397
10,2,4,7,208,-0.163267008,49.83673299
10,2,4,8,233,-0.077526111,49.92247389
10,2,4,9,236,-0.009184873,49.99081513
10,2,4,10,224,0.03870768,50.03870768
10,2,4,11,219,0.016496424,50.01649642
10,2,4,12,238,-0.057682032,49.94231797
10,2,4,13,252,-0.040141297,49.9598587
10,2,4,14,215,0.12434467,50.12434467
10,2,4,15,184,0.121732847,50.12173285
10,2,4,16,203,-0.06762721,49.93237279
10,2,4,17,240,-0.1113921,49.8886079
10,2,5,1,119,0.734686938,50.73468694
10,2,5,2,161,-0.18848957,49.81151043
10,2,5,3,141,0.102488419,50.10248842
10,2,5,4,171,-0.126761992,49.87323801
10,2,5,5,110,0.400683132,50.40068313
10,2,5,6,113,-0.019182567,49.98081743
10,2,5,7,237,-0.37803956,49.62196044
10,2,5,8,231,0.01876736,50.01876736
10,2,5,9,186,0.174808876,50.17480888
10,2,5,10,215,-0.097459336,49.90254066
10,2,5,11,184,0.121732847,50.12173285
10,2,5,12,246,-0.182104422,49.81789558
10,2,5,13,205,0.144508671,50.14450867
10,2,5,14,216,-0.036796189,49.96320381
10,2,5,15,183,0.130294703,50.1302947
10,2,5,16,242,-0.176157264,49.82384274
10,2,6,1,104,0.958759449,50.95875945
10,2,6,2,118,-0.085725483,49.91427452
10,2,6,3,167,-0.212003738,49.78799626
10,2,6,4,175,-0.033030553,49.96696945
10,2,6,5,177,-0.008164332,49.99183567
10,2,6,6,124,0.308829014,50.30882901
10,2,6,7,213,-0.301907786,49.69809221
10,2,6,8,235,-0.067642356,49.93235764
10,2,6,9,220,0.049264319,50.04926432
10,2,6,10,189,0.118512402,50.1185124
10,2,6,11,188,0.003843316,50.00384332
10,2,6,12,194,-0.022346702,49.9776533
10,2,6,13,255,-0.172843704,49.8271563
10,2,7,1,172,0.348669176,50.34866918
10,2,7,2,149,0.111533538,50.11153354
10,2,7,3,146,0.014846781,50.01484678
10,2,7,4,163,-0.075357282,49.92464272
10,2,7,5,176,-0.053369679,49.94663032
10,2,7,6,131,0.248201915,50.24820192
10,2,7,7,219,-0.290337055,49.70966295
10,2,7,8,215,0.013442667,50.01344267
10,2,7,9,234,-0.05866805,49.94133195
10,2,7,10,218,0.053030705,50.0530307
10,2,7,11,193,0.093593699,50.0935937
10,2,7,12,195,-0.007410701,49.9925893
10,2,7,13,222,-0.087876894,49.91212311
10,3,1,1,120,0.61416185,50.61416185
10,3,1,2,153,-0.155842684,49.84415732
10,3,1,3,112,0.264502477,50.26450248
10,3,1,4,135,-0.123099979,49.87690002
10,3,1,5,118,0.104095229,50.10409523
10,3,1,6,152,-0.161621539,49.83837846
10,3,1,7,218,-0.218751657,49.78124834
10,3,1,8,218,-0.218751657,49.78124834
10,3,1,9,245,-0.079627227,49.92037277
10,3,1,10,205,0.140984069,50.14098407
10,3,1,11,232,-0.084089097,49.9159109
10,3,1,12,251,-0.054694517,49.94530548
10,3,1,13,227,0.076392249,50.07639225
10,3,1,14,251,-0.069087811,49.93091219
10,3,1,15,196,0.202754512,50.20275451
10,3,2,1,109,0.576708914,50.57670891
10,3,2,2,107,0.013505483,50.01350548
10,3,2,3,109,-0.013257676,49.98674232
10,3,2,4,161,-0.233368039,49.76663196
10,3,2,5,138,0.120423892,50.12042389
10,3,2,6,110,0.183920126,50.18392013
10,3,2,7,217,-0.356277137,49.64372286
10,3,2,8,184,0.12958658,50.12958658
10,3,2,9,200,-0.057803468,49.94219653
10,3,2,10,182,0.071460332,50.07146033
10,3,2,11,184,-0.007853732,49.99214627
10,3,2,12,221,-0.120968797,49.8790312
10,3,2,13,252,-0.088884301,49.9111157
10,3,2,14,242,0.029857163,50.02985716
10,3,2,15,190,0.197748707,50.19774871
10,3,2,16,213,-0.078021113,49.92197889
10,3,3,1,132,0.443378875,50.44337888
10,3,3,2,161,-0.13014756,49.86985244
10,3,3,3,106,0.37490457,50.37490457
10,3,3,4,139,-0.171539069,49.82846093
10,3,3,5,151,-0.057420664,49.94257934
10,3,3,6,140,0.056771263,50.05677126
10,3,3,7,217,-0.256386351,49.74361365
10,3,3,8,193,0.089849951,50.08984995
10,3,3,9,201,-0.028757944,49.97124206
10,3,3,10,207,-0.020943286,49.97905671
10,3,3,11,225,-0.057803468,49.94219653
10,3,3,12,238,-0.039466654,49.96053335
10,3,3,13,247,-0.026327491,49.97367251
10,3,4,1,165,0.359082151,50.35908215
10,3,4,2,159,0.027265787,50.02726579
10,3,4,3,107,0.351142564,50.35114256
10,3,4,4,180,-0.293031471,49.70696853
10,3,4,5,151,0.138766604,50.1387666
10,3,4,6,130,0.116718542,50.11671854
10,3,4,7,209,-0.273114473,49.72688553
10,3,4,8,196,0.047923794,50.04792379
10,3,4,9,201,-0.017973715,49.98202628
10,3,4,10,253,-0.148506934,49.85149307
10,3,4,11,232,0.065402631,50.06540263
10,3,4,12,211,0.071911898,50.0719119
10,3,4,13,219,-0.026394278,49.97360572
10,3,4,14,181,0.151694185,50.15169418
10,3,4,15,213,-0.108551114,49.89144889
10,3,4,16,256,-0.121364704,49.8786353
10,3,4,17,248,0.02330785,50.02330785
10,3,4,18,193,0.205906137,50.20590614
10,3,5,1,113,0.511535117,50.51153512
10,3,5,2,118,-0.030616244,49.96938376
10,3,5,3,143,-0.126318768,49.87368123
10,3,5,4,174,-0.128728988,49.87127101
10,3,5,5,179,-0.020182775,49.97981722
10,3,5,6,102,0.545449394,50.54544939
10,3,5,7,220,-0.38754598,49.61245402
10,3,5,8,184,0.141367178,50.14136718
10,3,5,9,229,-0.141984502,49.8580155
10,3,5,10,211,0.061638769,50.06163877
10,3,5,11,197,0.051348259,50.05134826
10,3,5,12,252,-0.157697954,49.84230205
10,3,5,13,198,0.197057278,50.19705728
10,3,5,14,195,0.011116052,50.01111605
10,3,5,15,241,-0.137912839,49.86208716
10,3,5,16,240,0.003010597,50.0030106
10,3,5,17,207,0.115188071,50.11518807
10,3,6,1,133,0.402016602,50.4020166
10,3,6,2,163,-0.132983439,49.86701656
10,3,6,3,162,0.004460144,50.00446014
10,3,6,4,118,0.269422945,50.26942295
10,3,6,5,178,-0.243553939,49.75644606
10,3,6,6,136,0.223138388,50.22313839
10,3,6,7,254,-0.335669746,49.66433025
10,3,6,8,217,0.123198636,50.12319864
10,3,6,9,204,0.046044429,50.04604443
10,3,6,10,192,0.04515896,50.04515896
10,3,6,11,228,-0.114085793,49.88591421
10,3,6,12,195,0.122276567,50.12227657
10,3,6,13,209,-0.048400033,49.95159997
10,3,6,14,205,0.014098407,50.01409841
10,3,6,15,216,-0.036796189,49.96320381
10,3,6,16,187,0.112052178,50.11205218
10,3,6,17,206,-0.066642348,49.93335765
10,3,6,18,253,-0.134227421,49.86577258
10,3,7,1,105,1.018442059,51.01844206
10,3,7,2,127,-0.12516499,49.87483501
10,3,7,3,142,-0.076325002,49.923675
10,3,7,4,163,-0.093088407,49.90691159
10,3,7,5,175,-0.04954583,49.95045417
10,3,7,6,168,0.030105973,50.03010597
10,3,7,7,184,-0.062829857,49.93717014
10,3,7,8,255,-0.201178737,49.79882126
10,3,7,9,222,0.107405093,50.10740509
10,3,7,10,214,0.027010966,50.02701097
10,3,7,11,253,-0.111380201,49.8886198
10,3,7,12,236,0.052047614,50.05204761
10,3,7,13,222,0.045565797,50.0455658
10,3,7,14,248,-0.075750513,49.92424949
10,3,7,15,190,0.220565866,50.22056587
10,3,7,16,209,-0.065685759,49.93431424
10,3,7,17,207,0.006981095,50.0069811
10,3,7,18,241,-0.101935577,49.89806442
10,4,1,1,124,0.681754615,50.68175461
10,4,1,2,174,-0.2076274,49.7923726
10,4,1,3,178,-0.016236929,49.98376307
10,4,1,4,171,0.029577798,50.0295778
10,4,1,5,127,0.25032998,50.25032998
10,4,1,6,104,0.159793241,50.15979324
10,4,1,7,231,-0.397242449,49.60275755
10,4,1,8,194,0.13780466,50.13780466
10,4,1,9,234,-0.123511684,49.87648832
10,4,1,10,210,0.082576383,50.08257638
10,4,1,11,213,-0.010176667,49.98982333
10,4,1,12,196,0.062669577,50.06266958
10,4,1,13,185,0.042962037,50.04296204
10,4,1,14,213,-0.094982225,49.90501778
10,4,1,15,227,-0.044562145,49.95543785
10,4,1,16,194,0.122906859,50.12290686
10,4,1,17,237,-0.131094364,49.86890564
10,4,1,18,242,-0.014928582,49.98507142
10,4,2,1,137,0.553774102,50.5537741
10,4,2,2,109,0.185607467,50.18560747
10,4,2,3,153,-0.207790245,49.79220975
10,4,2,4,162,-0.040141297,49.9598587
10,4,2,5,129,0.184836672,50.18483667
10,4,2,6,129,0.184836672,50.18483667
10,4,2,7,215,-0.289017341,49.71098266
10,4,2,8,235,-0.061493051,49.93850695
10,4,2,9,217,0.059934472,50.05993447
10,4,2,10,212,0.017041117,50.01704112
10,4,2,11,237,-0.076217653,49.92378235
10,4,2,12,217,0.066593857,50.06659386
10,4,2,13,252,-0.100353243,49.89964676
10,4,2,14,256,-0.01128974,49.98871026
10,4,2,15,218,0.125947924,50.12594792
10,4,2,16,196,0.081101805,50.0811018
10,4,2,17,188,0.030746526,50.03074653
10,4,3,1,146,0.207854937,50.20785494
10,4,3,2,169,-0.098334302,49.9016657
10,4,3,3,168,0.004300853,50.00430085
10,4,3,4,121,0.280657335,50.28065734
10,4,3,5,133,-0.065191881,49.93480812
10,4,3,6,180,-0.188664098,49.8113359
10,4,3,7,225,-0.144508671,49.85549133
10,4,3,8,233,-0.024808355,49.97519164
10,4,3,9,193,0.149749918,50.14974992
10,4,3,10,213,-0.067844446,49.93215555
10,4,3,11,226,-0.041562228,49.95843777
10,4,3,12,197,0.10636425,50.10636425
10,4,4,1,149,0.232765644,50.23276564
10,4,4,2,106,0.293107209,50.29310721
10,4,4,3,126,-0.114689421,49.88531058
10,4,4,4,155,-0.13518553,49.86481447
10,4,4,5,126,0.166299661,50.16629966
10,4,4,6,175,-0.202312139,49.79768786
10,4,4,7,193,-0.067387463,49.93261254
10,4,4,8,229,-0.113587601,49.8864124
10,4,4,9,254,-0.071116472,49.92888353
10,4,4,10,207,0.164055737,50.16405574
10,4,4,11,183,0.094759784,50.09475978
10,4,4,12,249,-0.191517515,49.80848248
10,4,4,13,181,0.271452751,50.27145275
10,4,4,14,233,-0.16125431,49.83874569
10,4,4,15,192,0.154293112,50.15429311
10,4,4,16,224,-0.103220479,49.89677952
10,4,4,17,254,-0.085339766,49.91466023
10,4,5,1,128,0.711253613,50.71125361
10,4,5,2,164,-0.158607077,49.84139292
10,4,5,3,103,0.427914024,50.42791402
10,4,5,4,177,-0.302080272,49.69791973
10,4,5,5,115,0.389545112,50.38954511
10,4,5,6,102,0.092088859,50.09208886
10,4,5,7,194,-0.342649425,49.65735058
10,4,5,8,244,-0.148062162,49.85193784
10,4,5,9,220,0.078822911,50.07882291
10,4,5,10,216,0.013380432,50.01338043
10,4,5,11,255,-0.11050663,49.88949337
10,4,5,12,190,0.247185884,50.24718588
10,4,5,13,229,-0.123053235,49.87694677
10,4,5,14,255,-0.073671087,49.92632891
10,4,5,15,239,0.048371103,50.0483711
10,4,5,16,210,0.099779796,50.0997798
10,4,5,17,196,0.051610239,50.05161024
10,4,6,1,144,0.260918433,50.26091843
10,4,6,2,146,-0.009897854,49.99010215
10,4,6,3,128,0.101607659,50.10160766
10,4,6,4,176,-0.197057278,49.80294272
10,4,6,5,173,0.012529654,50.01252965
10,4,6,6,139,0.176737223,50.17673722
10,4,6,7,189,-0.191149035,49.80885096
10,4,6,8,256,-0.189103143,49.81089686
10,4,6,9,215,0.137787337,50.13778734
10,4,6,10,218,-0.009943257,49.99005674
10,4,6,11,213,0.016961112,50.01696111
10,4,7,1,174,0.161949372,50.16194937
10,4,7,2,124,0.291348126,50.29134813
10,4,7,3,149,-0.121232106,49.87876789
10,4,7,4,173,-0.100237228,49.89976277
10,4,7,5,168,0.021504266,50.02150427
10,4,7,6,138,0.157074642,50.15707464
10,4,7,7,247,-0.318855164,49.68114484
10,4,7,8,193,0.202162389,50.20216239
10,4,7,9,202,-0.032192526,49.96780747
10,4,7,10,202,-0.032192526,49.96780747
10,4,7,11,192,0.037632466,50.03763247
10,4,7,12,207,-0.052358214,49.94764179
10,4,7,13,212,-0.017041117,49.98295888
10,4,7,14,225,-0.041746949,49.95825305
11,1,1,1,125,0.578034682,50.57803468
11,1,1,2,126,-0.005734471,49.99426553
11,1,1,3,171,-0.190142988,49.80985701
11,1,1,4,121,0.298571633,50.29857163
11,1,1,5,161,-0.179513876,49.82048612
11,1,1,6,173,-0.050118614,49.94988139
11,1,1,7,228,-0.174297739,49.82570226
11,1,1,8,213,0.050883335,50.05088333
11,1,1,9,213,0.050883335,50.05088333
11,1,1,10,251,-0.109389033,49.89061097
11,1,1,11,232,0.059173809,50.05917381
11,1,1,12,190,0.15972011,50.15972011
11,1,1,13,196,-0.022118674,49.97788133
11,1,1,14,205,-0.031721415,49.96827858
11,1,1,15,231,-0.081325226,49.91867477
11,1,1,16,235,-0.01229861,49.98770139
11,1,1,17,246,-0.032308849,49.96769115
11,1,2,1,165,0.3547031,50.3547031
11,1,2,2,139,0.135151994,50.13515199
11,1,2,3,162,-0.102583315,49.89741668
11,1,2,4,169,-0.029927831,49.97007217
11,1,2,5,160,0.040643064,50.04064306
11,1,2,6,124,0.209770651,50.20977065
11,1,2,7,239,-0.347667304,49.6523327
11,1,2,8,188,0.196009101,50.1960091
11,1,2,9,195,-0.025937454,49.97406255
11,1,2,10,216,-0.07024727,49.92975273
11,1,2,11,251,-0.100753057,49.89924694
11,1,2,12,238,0.039466654,50.03946665
11,1,2,13,210,0.096339114,50.09633911
11,1,2,14,181,0.115766615,50.11576661
11,1,3,1,117,0.395237389,50.39523739
11,1,3,2,127,-0.056893177,49.94310682
11,1,3,3,132,-0.027369066,49.97263093
11,1,3,4,132,-0.027369066,49.97263093
11,1,3,5,164,-0.140984069,49.85901593
11,1,3,6,161,0.013463541,50.01346354
11,1,3,7,208,-0.163267008,49.83673299
11,1,3,8,195,0.048169557,50.04816956
11,1,3,9,239,-0.133020534,49.86697947
11,1,3,10,227,0.038196124,50.03819612
11,1,3,11,197,0.110031983,50.11003198
11,1,3,12,210,-0.044728874,49.95527113
11,1,3,13,202,0.028615578,50.02861558
11,1,4,1,122,0.47379892,50.47379892
11,1,4,2,116,0.037372932,50.03737293
11,1,4,3,121,-0.029857163,49.97014284
11,1,4,4,171,-0.211269986,49.78873001
11,1,4,5,125,0.265895954,50.26589595
11,1,4,6,138,-0.068065678,49.93193432
11,1,4,7,232,-0.292754634,49.70724537
11,1,4,8,203,0.103220479,50.10322048
11,1,4,9,183,0.078966487,50.07896649
11,1,4,10,248,-0.189376282,49.81062372
11,1,4,11,190,0.220565866,50.22056587
11,1,4,12,217,-0.089901707,49.91009829
11,1,4,13,230,-0.040839407,49.95916059
11,1,4,14,199,0.112557005,50.112557
11,1,4,15,198,0.003649209,50.00364921
11,1,5,1,146,0.257344208,50.25734421
11,1,5,2,173,-0.112766882,49.88723312
11,1,5,3,153,0.094450111,50.09445011
11,1,5,4,122,0.183597081,50.18359708
11,1,5,5,165,-0.188299177,49.81170082
11,1,5,6,157,0.036817496,50.0368175
11,1,5,7,213,-0.18996445,49.81003555
11,1,5,8,191,0.083224889,50.08322489
11,1,5,9,182,0.035730166,50.03573017
11,1,5,10,196,-0.051610239,49.94838976
11,1,5,11,204,-0.028335033,49.97166497
11,1,6,1,140,0.330305533,50.33030553
11,1,6,2,124,0.0932314,50.0932314
11,1,6,3,172,-0.201640005,49.79835999
11,1,6,4,149,0.111533538,50.11153354
11,1,6,5,129,0.112022225,50.11202223
11,1,6,6,104,0.173688306,50.17368831
11,1,6,7,235,-0.402779486,49.59722051
11,1,6,8,226,0.02877385,50.02877385
11,1,6,9,239,-0.039301521,49.96069848
11,1,6,10,231,0.025023146,50.02502315
11,1,6,11,184,0.184562704,50.1845627
11,1,6,12,199,-0.054463067,49.94553693
11,1,7,1,128,0.400785766,50.40078577
11,1,7,2,149,-0.101834969,49.89816503
11,1,7,3,138,0.057594035,50.05759404
11,1,7,4,144,-0.030105973,49.96989403
11,1,7,5,121,0.137342951,50.13734295
11,1,7,6,131,-0.055155981,49.94484402
11,1,7,7,218,-0.288354457,49.71164554
11,1,7,8,238,-0.060717929,49.93928207
11,1,7,9,232,0.018686466,50.01868647
11,1,7,10,195,0.137097969,50.13709797
11,1,7,11,208,-0.04515896,49.95484104
11,1,7,12,193,0.056156219,50.05615622
11,1,7,13,215,-0.073934669,49.92606533
11,2,1,1,111,0.676977556,50.67697756
11,2,1,2,127,-0.091029084,49.90897092
11,2,1,3,110,0.111665791,50.11166579
11,2,1,4,124,-0.081577475,49.91842252
11,2,1,5,167,-0.186044097,49.8139559
11,2,1,6,102,0.460444293,50.46044429
11,2,1,7,218,-0.38447261,49.61552739
11,2,1,8,205,0.045819822,50.04581982
11,2,1,9,193,0.044924975,50.04492498
11,2,1,10,218,-0.082860476,49.91713952
11,2,1,11,249,-0.089955197,49.9100448
11,2,1,12,246,0.008811504,50.0088115
11,2,1,13,248,-0.005826963,49.99417304
11,2,1,14,198,0.182460443,50.18246044
11,2,1,15,221,-0.07519682,49.92480318
11,2,1,16,256,-0.098785224,49.90121478
11,2,2,1,114,0.900010141,50.90001014
11,2,2,2,118,-0.024492995,49.975507
11,2,2,3,123,-0.029371681,49.97062832
11,2,2,4,114,0.057042896,50.0570429
11,2,2,5,138,-0.125659713,49.87434029
11,2,2,6,120,0.108381503,50.1083815
11,2,2,7,221,-0.33021212,49.66978788
11,2,2,8,222,-0.0032547,49.9967453
11,2,2,9,195,0.100044464,50.10004446
11,2,2,10,227,-0.101856332,49.89814367
11,2,2,11,199,0.101664391,50.10166439
11,2,2,12,203,-0.014237307,49.98576269
11,2,2,13,249,-0.133481904,49.8665181
11,2,3,1,130,0.661405069,50.66140507
11,2,3,2,108,0.147184757,50.14718476
11,2,3,3,158,-0.22865296,49.77134704
11,2,3,4,112,0.296758877,50.29675888
11,2,3,5,156,-0.203794279,49.79620572
11,2,3,6,157,-0.004602187,49.99539781
11,2,3,7,194,-0.13780466,49.86219534
11,2,3,8,232,-0.118347618,49.88165238
11,2,3,9,192,0.150529865,50.15052987
11,2,3,10,217,-0.083242322,49.91675768
11,2,3,11,229,-0.037862534,49.96213747
11,2,3,12,240,-0.03311657,49.96688343
11,2,3,13,188,0.199852417,50.19985242
11,2,3,14,232,-0.137034084,49.86296592
11,2,3,15,212,0.068164467,50.06816447
11,2,3,16,210,0.006881365,50.00688137
11,2,3,17,200,0.036127168,50.03612717
11,2,4,1,169,0.132537538,50.13253754
11,2,4,2,143,0.131371519,50.13137152
11,2,4,3,115,0.175923599,50.1759236
11,2,4,4,128,-0.073383309,49.92661669
11,2,4,5,157,-0.133463422,49.86653658
11,2,4,6,169,-0.051304853,49.94869515
11,2,4,7,181,-0.047903427,49.95209657
11,2,4,8,181,-0.047903427,49.95209657
11,2,4,9,219,-0.125372819,49.87462718
11,2,4,10,252,-0.094618772,49.90538123
11,2,4,11,225,0.086705202,50.0867052
11,2,4,12,231,-0.01876736,49.98123264
11,2,4,13,251,-0.057573176,49.94242682
11,2,4,14,227,0.076392249,50.07639225
11,2,4,15,230,-0.009424479,49.99057552
11,2,5,1,165,0.28463829,50.28463829
11,2,5,2,114,0.323243079,50.32324308
11,2,5,3,113,0.006394189,50.00639419
11,2,5,4,162,-0.218547063,49.78145294
11,2,5,5,167,-0.021633035,49.97836697
11,2,5,6,139,0.145548301,50.1455483
11,2,5,7,230,-0.285875848,49.71412415
11,2,5,8,181,0.195605659,50.19560566
11,2,5,9,224,-0.138702519,49.86129748
11,2,5,10,183,0.161881298,50.1618813
11,2,5,11,182,0.003970018,50.00397002
11,2,5,12,187,-0.019319341,49.98068066
11,2,5,13,199,-0.043570453,49.95642955
11,2,5,14,224,-0.080640999,49.919359
11,2,5,15,195,0.107455165,50.10745517
11,2,6,1,134,0.328918989,50.32891899
11,2,6,2,148,-0.068348696,49.9316513
11,2,6,3,146,0.009897854,50.00989785
11,2,6,4,139,0.036387075,50.03638708
11,2,6,5,172,-0.138627504,49.8613725
11,2,6,6,167,0.021633035,50.02163303
11,2,6,7,182,-0.059550276,49.94044972
11,2,6,8,231,-0.153266772,49.84673323
11,2,6,9,231,-0.153266772,49.84673323
11,2,6,10,181,0.199597611,50.19959761
11,2,6,11,255,-0.209679247,49.79032075
11,2,6,12,202,0.189578206,50.18957821
11,2,6,13,252,-0.143361776,49.85663822
11,2,6,14,215,0.12434467,50.12434467
11,2,6,15,245,-0.088474696,49.9115253
11,2,6,16,236,0.027554619,50.02755462
11,2,7,1,123,0.663799991,50.66379999
11,2,7,2,162,-0.173945622,49.82605438
11,2,7,3,149,0.063040695,50.0630407
11,2,7,4,144,0.025088311,50.02508831
11,2,7,5,172,-0.117623336,49.88237666
11,2,7,6,122,0.296124325,50.29612432
11,2,7,7,215,-0.312542008,49.68745799
11,2,7,8,184,0.121732847,50.12173285
11,2,7,9,185,-0.00390564,49.99609436
11,2,7,10,206,-0.073657332,49.92634267
11,2,7,11,235,-0.089164924,49.91083508
11,3,1,1,125,0.63583815,50.63583815
11,3,1,2,108,0.113733676,50.11373368
11,3,1,3,178,-0.284146262,49.71585374
11,3,1,4,173,0.020882756,50.02088276
11,3,1,5,176,-0.01231608,49.98768392
11,3,1,6,151,0.119626383,50.11962638
11,3,1,7,256,-0.296355672,49.70364433
11,3,1,8,185,0.277300422,50.27730042
11,3,1,9,230,-0.141367178,49.85863282
11,3,1,10,198,0.116774683,50.11677468
11,3,1,11,225,-0.086705202,49.9132948
11,3,1,12,242,-0.050757178,49.94924282
11,3,1,13,250,-0.023121387,49.97687861
11,3,1,14,197,0.194389836,50.19438984
11,3,1,15,221,-0.078466246,49.92153375
11,3,1,16,209,0.041485743,50.04148574
11,3,1,17,196,0.047923794,50.04792379
11,3,2,1,126,0.401412974,50.40141297
11,3,2,2,172,-0.193238338,49.80676166
11,3,2,3,131,0.226139523,50.22613952
11,3,2,4,165,-0.148887721,49.85111228
11,3,2,5,125,0.231213873,50.23121387
